datetime,Open,signal
2022-11-29 10:43:57,61.93,-1.0
2022-11-29 10:44:00,61.96,-1.0
2022-11-29 10:44:03,61.96,-1.0
2022-11-29 10:44:06,61.96,-1.0
2022-11-29 10:44:09,61.96,-1.0
2022-11-29 10:44:12,61.96,-1.0
2022-11-29 10:44:15,61.89,-1.0
2022-11-29 10:44:18,61.89,-1.0
2022-11-29 10:44:21,61.89,-1.0
2022-11-29 10:44:24,61.89,-1.0
2022-11-29 10:44:27,61.89,-1.0
2022-11-29 10:44:30,61.89,-1.0
2022-11-29 10:44:33,61.89,-1.0
2022-11-29 10:44:36,61.89,-1.0
2022-11-29 10:44:39,61.89,-1.0
2022-11-29 10:44:42,61.89,-1.0
2022-11-29 10:44:45,61.85,-1.0
2022-11-29 10:44:48,61.85,-1.0
2022-11-29 10:44:51,61.85,-1.0
2022-11-29 10:44:54,61.85,-1.0
2022-11-29 10:44:57,61.85,-1.0
2022-11-29 10:45:00,61.85,-1.0
2022-11-29 10:45:03,61.84,-1.0
2022-11-29 10:45:06,61.85,-1.0
2022-11-29 10:45:09,61.85,-1.0
2022-11-29 10:45:12,61.85,-1.0
2022-11-29 10:45:15,61.85,-1.0
2022-11-29 10:45:18,61.8,-1.0
2022-11-29 10:45:21,61.79,-1.0
2022-11-29 10:45:24,61.79,-1.0
2022-11-29 10:45:27,61.8,-1.0
2022-11-29 10:45:30,61.8,-1.0
2022-11-29 10:45:33,61.8,-1.0
2022-11-29 10:45:36,61.8,-1.0
2022-11-29 10:45:39,61.8,-1.0
2022-11-29 10:45:42,61.8,-1.0
2022-11-29 10:45:45,61.8,-1.0
2022-11-29 10:45:48,61.8,-1.0
2022-11-29 10:45:51,61.8,-1.0
2022-11-29 10:45:54,61.8,-1.0
2022-11-29 10:45:57,61.8,-1.0
2022-11-29 10:46:00,61.8,-1.0
2022-11-29 10:46:03,61.8,-1.0
2022-11-29 10:46:06,61.8,-1.0
2022-11-29 10:46:09,61.8,-1.0
2022-11-29 10:46:12,61.79,-1.0
2022-11-29 10:46:15,61.8,-1.0
2022-11-29 10:46:18,61.8,-1.0
2022-11-29 10:46:21,61.8,-1.0
2022-11-29 10:46:24,61.8,-1.0
2022-11-29 10:46:27,61.8,-1.0
2022-11-29 10:46:30,61.8,-1.0
2022-11-29 10:46:33,61.8,-1.0
2022-11-29 10:46:36,61.8,-1.0
2022-11-29 10:46:39,61.8,-1.0
2022-11-29 10:46:42,61.8,-1.0
2022-11-29 10:46:45,61.8,-1.0
2022-11-29 10:46:48,61.82,-1.0
2022-11-29 10:46:51,61.82,-1.0
2022-11-29 10:46:54,61.82,-1.0
2022-11-29 10:46:57,61.85,-1.0
2022-11-29 10:47:00,61.83,-1.0
2022-11-29 10:47:03,61.83,-1.0
2022-11-29 10:47:06,61.85,-1.0
2022-11-29 10:47:09,61.85,-1.0
2022-11-29 10:47:12,61.85,-1.0
2022-11-29 10:47:15,61.85,-1.0
2022-11-29 10:47:18,61.89,-1.0
2022-11-29 10:47:21,61.9,-1.0
2022-11-29 10:47:24,61.9,-1.0
2022-11-29 10:47:27,61.9,-1.0
2022-11-29 10:47:30,61.9,-1.0
2022-11-29 10:47:33,61.9,-1.0
2022-11-29 10:47:36,61.89,-1.0
2022-11-29 10:47:39,61.84,-1.0
2022-11-29 10:47:42,61.84,-1.0
2022-11-29 10:47:45,61.84,-1.0
2022-11-29 10:47:48,61.84,-1.0
2022-11-29 10:47:51,61.85,-1.0
2022-11-29 10:47:54,61.9,-1.0
2022-11-29 10:47:57,61.85,-1.0
2022-11-29 10:48:00,61.85,-1.0
2022-11-29 10:48:03,61.85,-1.0
2022-11-29 10:48:06,61.85,-1.0
2022-11-29 10:48:09,61.85,-1.0
2022-11-29 10:48:12,61.85,-1.0
2022-11-29 10:48:15,61.85,-1.0
2022-11-29 10:48:18,61.85,-1.0
2022-11-29 10:48:21,61.85,-1.0
2022-11-29 10:48:24,61.85,-1.0
2022-11-29 10:48:27,61.99,-1.0
2022-11-29 10:48:30,61.99,-1.0
2022-11-29 10:48:33,61.99,-1.0
2022-11-29 10:48:36,61.99,-1.0
2022-11-29 10:48:39,61.99,-1.0
2022-11-29 10:48:42,62.0,-1.0
2022-11-29 10:48:45,62.0,-1.0
2022-11-29 10:48:48,62.0,-1.0
2022-11-29 10:48:51,62.0,-1.0
2022-11-29 10:48:54,62.0,-1.0
2022-11-29 10:48:57,62.01,-1.0
2022-11-29 10:49:00,62.0,-1.0
2022-11-29 10:49:03,62.0,-1.0
2022-11-29 10:49:06,62.0,-1.0
2022-11-29 10:49:09,62.0,-1.0
2022-11-29 10:49:12,62.0,-1.0
2022-11-29 10:49:15,62.0,-1.0
2022-11-29 10:49:18,62.0,-1.0
2022-11-29 10:49:21,62.0,-1.0
2022-11-29 10:49:24,62.0,-1.0
2022-11-29 10:49:27,62.0,-1.0
2022-11-29 10:49:30,62.03,-1.0
2022-11-29 10:49:33,62.02,-1.0
2022-11-29 10:49:36,62.02,-1.0
2022-11-29 10:49:39,62.02,-1.0
2022-11-29 10:49:42,62.02,-1.0
2022-11-29 10:49:45,62.02,-1.0
2022-11-29 10:49:48,62.12,-1.0
2022-11-29 10:49:51,62.2,-1.0
2022-11-29 10:49:54,62.4,-1.0
2022-11-29 10:49:57,62.4,-1.0
2022-11-29 10:50:00,62.37,-1.0
2022-11-29 10:50:03,62.37,-1.0
2022-11-29 10:50:06,62.37,-1.0
2022-11-29 10:50:09,62.37,-1.0
2022-11-29 10:50:12,62.3,-1.0
2022-11-29 10:50:15,62.3,-1.0
2022-11-29 10:50:18,62.28,-1.0
2022-11-29 10:50:21,62.28,-1.0
2022-11-29 10:50:24,62.28,-1.0
2022-11-29 10:50:27,62.28,-1.0
2022-11-29 10:50:30,62.27,-1.0
2022-11-29 10:50:33,62.15,-1.0
2022-11-29 10:50:36,62.27,-1.0
2022-11-29 10:50:39,62.16,-1.0
2022-11-29 10:50:42,62.25,-1.0
2022-11-29 10:50:45,62.26,-1.0
2022-11-29 10:50:48,62.26,-1.0
2022-11-29 10:50:51,62.26,-1.0
2022-11-29 10:50:54,62.26,-1.0
2022-11-29 10:50:57,62.26,-1.0
2022-11-29 10:51:00,62.26,-1.0
2022-11-29 10:51:03,62.26,-1.0
2022-11-29 10:51:06,62.26,-1.0
2022-11-29 10:51:09,62.26,-1.0
2022-11-29 10:51:12,62.24,-1.0
2022-11-29 10:51:15,62.24,-1.0
2022-11-29 10:51:18,62.24,-1.0
2022-11-29 10:51:21,62.24,-1.0
2022-11-29 10:51:24,62.24,-1.0
2022-11-29 10:51:27,62.17,-1.0
2022-11-29 10:51:30,62.17,-1.0
2022-11-29 10:51:33,62.17,-1.0
2022-11-29 10:51:36,62.17,-1.0
2022-11-29 10:51:39,62.24,-1.0
2022-11-29 10:51:42,62.23,-1.0
2022-11-29 10:51:45,62.23,-1.0
2022-11-29 10:51:48,62.23,-1.0
2022-11-29 10:51:51,62.23,-1.0
2022-11-29 10:51:54,62.22,-1.0
2022-11-29 10:51:57,62.17,-1.0
2022-11-29 10:52:00,62.22,-1.0
2022-11-29 10:52:03,62.18,-1.0
2022-11-29 10:52:06,62.18,-1.0
2022-11-29 10:52:09,62.18,-1.0
2022-11-29 10:52:12,62.17,-1.0
2022-11-29 10:52:15,62.15,-1.0
2022-11-29 10:52:18,62.15,-1.0
2022-11-29 10:52:21,62.15,-1.0
2022-11-29 10:52:24,62.14,-1.0
2022-11-29 10:52:27,62.13,-1.0
2022-11-29 10:52:30,62.13,-1.0
2022-11-29 10:52:33,62.13,-1.0
2022-11-29 10:52:36,62.13,-1.0
2022-11-29 10:52:39,62.13,-1.0
2022-11-29 10:52:42,62.13,-1.0
2022-11-29 10:52:45,62.11,-1.0
2022-11-29 10:52:48,62.11,-1.0
2022-11-29 10:52:51,62.11,-1.0
2022-11-29 10:52:54,62.11,-1.0
2022-11-29 10:52:57,62.11,-1.0
2022-11-29 10:53:00,62.15,-1.0
2022-11-29 10:53:03,62.18,-1.0
2022-11-29 10:53:06,62.18,-1.0
2022-11-29 10:53:09,62.18,-1.0
2022-11-29 10:53:12,62.18,-1.0
2022-11-29 10:53:15,62.18,-1.0
2022-11-29 10:53:18,62.18,-1.0
2022-11-29 10:53:21,62.22,-1.0
2022-11-29 10:53:24,62.22,-1.0
2022-11-29 10:53:27,62.22,-1.0
2022-11-29 10:53:30,62.23,-1.0
2022-11-29 10:53:33,62.23,-1.0
2022-11-29 10:53:36,62.23,-1.0
2022-11-29 10:53:39,62.23,-1.0
2022-11-29 10:53:42,62.23,-1.0
2022-11-29 10:53:45,62.23,-1.0
2022-11-29 10:53:48,62.23,-1.0
2022-11-29 10:53:51,62.23,-1.0
2022-11-29 10:53:54,62.23,-1.0
2022-11-29 10:53:57,62.21,-1.0
2022-11-29 10:54:00,62.21,-1.0
2022-11-29 10:54:03,62.22,-1.0
2022-11-29 10:54:06,62.22,-1.0
2022-11-29 10:54:09,62.22,-1.0
2022-11-29 10:54:12,62.19,-1.0
2022-11-29 10:54:15,62.18,-1.0
2022-11-29 10:54:18,62.18,-1.0
2022-11-29 10:54:21,62.19,-1.0
2022-11-29 10:54:24,62.19,-1.0
2022-11-29 10:54:27,62.2,-1.0
2022-11-29 10:54:30,62.2,-1.0
2022-11-29 10:54:33,62.2,-1.0
2022-11-29 10:54:36,62.21,-1.0
2022-11-29 10:54:39,62.21,-1.0
2022-11-29 10:54:42,62.2,-1.0
2022-11-29 10:54:45,62.22,-1.0
2022-11-29 10:54:48,62.22,-1.0
2022-11-29 10:54:51,62.22,-1.0
2022-11-29 10:54:54,62.23,-1.0
2022-11-29 10:54:57,62.23,-1.0
2022-11-29 10:55:00,62.27,-1.0
2022-11-29 10:55:03,62.27,-1.0
2022-11-29 10:55:06,62.27,-1.0
2022-11-29 10:55:09,62.27,-1.0
2022-11-29 10:55:12,62.27,-1.0
2022-11-29 10:55:15,62.27,-1.0
2022-11-29 10:55:18,62.3,-1.0
2022-11-29 10:55:21,62.3,-1.0
2022-11-29 10:55:24,62.3,-1.0
2022-11-29 10:55:27,62.3,-1.0
2022-11-29 10:55:30,62.3,-1.0
2022-11-29 10:55:33,62.29,-1.0
2022-11-29 10:55:36,62.29,-1.0
2022-11-29 10:55:39,62.25,-1.0
2022-11-29 10:55:42,62.28,-1.0
2022-11-29 10:55:45,62.28,-1.0
2022-11-29 10:55:48,62.28,-1.0
2022-11-29 10:55:51,62.23,-1.0
2022-11-29 10:55:54,62.23,-1.0
2022-11-29 10:55:57,62.24,-1.0
2022-11-29 10:56:00,62.24,-1.0
2022-11-29 10:56:03,62.28,-1.0
2022-11-29 10:56:06,62.28,-1.0
2022-11-29 10:56:09,62.28,-1.0
2022-11-29 10:56:12,62.28,-1.0
2022-11-29 10:56:15,62.28,-1.0
2022-11-29 10:56:18,62.28,-1.0
2022-11-29 10:56:21,62.28,-1.0
2022-11-29 10:56:24,62.27,-1.0
2022-11-29 10:56:27,62.25,-1.0
2022-11-29 10:56:30,62.26,-1.0
2022-11-29 10:56:33,62.26,-1.0
2022-11-29 10:56:36,62.26,-1.0
2022-11-29 10:56:39,62.26,-1.0
2022-11-29 10:56:42,62.24,-1.0
2022-11-29 10:56:45,62.24,-1.0
2022-11-29 10:56:48,62.23,-1.0
2022-11-29 10:56:51,62.23,-1.0
2022-11-29 10:56:54,62.24,-1.0
2022-11-29 10:56:57,62.26,-1.0
2022-11-29 10:57:00,62.26,-1.0
2022-11-29 10:57:03,62.23,-1.0
2022-11-29 10:57:06,62.25,-1.0
2022-11-29 10:57:09,62.22,-1.0
2022-11-29 10:57:12,62.18,-1.0
2022-11-29 10:57:15,62.18,-1.0
2022-11-29 10:57:18,62.18,-1.0
2022-11-29 10:57:21,62.18,-1.0
2022-11-29 10:57:24,62.18,-1.0
2022-11-29 10:57:27,62.18,-1.0
2022-11-29 10:57:30,62.18,-1.0
2022-11-29 10:57:33,62.18,-1.0
2022-11-29 10:57:36,62.18,-1.0
2022-11-29 10:57:39,62.16,-1.0
2022-11-29 10:57:42,62.16,-1.0
2022-11-29 10:57:45,62.16,-1.0
2022-11-29 10:57:48,62.16,-1.0
2022-11-29 10:57:51,62.18,-1.0
2022-11-29 10:57:54,62.18,-1.0
2022-11-29 10:57:57,62.18,-1.0
2022-11-29 10:58:00,62.18,-1.0
2022-11-29 10:58:03,62.18,-1.0
2022-11-29 10:58:06,62.14,-1.0
2022-11-29 10:58:09,62.14,-1.0
2022-11-29 10:58:12,62.12,-1.0
2022-11-29 10:58:15,62.14,-1.0
2022-11-29 10:58:18,62.14,-1.0
2022-11-29 10:58:21,62.14,-1.0
2022-11-29 10:58:24,62.14,-1.0
2022-11-29 10:58:27,62.14,-1.0
2022-11-29 10:58:30,62.14,-1.0
2022-11-29 10:58:33,62.14,-1.0
2022-11-29 10:58:36,62.12,-1.0
2022-11-29 10:58:39,62.12,-1.0
2022-11-29 10:58:42,62.1,-1.0
2022-11-29 10:58:45,62.1,-1.0
2022-11-29 10:58:48,62.12,-1.0
2022-11-29 10:58:51,62.12,-1.0
2022-11-29 10:58:54,62.12,-1.0
2022-11-29 10:58:57,62.12,-1.0
2022-11-29 10:59:00,62.12,-1.0
2022-11-29 10:59:03,62.09,-1.0
2022-11-29 10:59:06,62.1,-1.0
2022-11-29 10:59:09,62.1,-1.0
2022-11-29 10:59:12,62.08,-1.0
2022-11-29 10:59:15,62.08,-1.0
2022-11-29 10:59:18,62.03,-1.0
2022-11-29 10:59:21,62.03,-1.0
2022-11-29 10:59:24,62.03,-1.0
2022-11-29 10:59:27,62.03,-1.0
2022-11-29 10:59:30,62.03,-1.0
2022-11-29 10:59:33,62.03,-1.0
2022-11-29 10:59:36,62.03,-1.0
2022-11-29 10:59:39,62.03,-1.0
2022-11-29 10:59:42,62.03,-1.0
2022-11-29 10:59:45,62.03,-1.0
2022-11-29 10:59:48,62.03,-1.0
2022-11-29 10:59:51,62.03,-1.0
2022-11-29 10:59:54,62.03,-1.0
2022-11-29 10:59:57,62.03,-1.0
2022-11-29 11:00:00,62.03,-1.0
2022-11-29 11:00:03,62.03,-1.0
2022-11-29 11:00:06,62.03,-1.0
2022-11-29 11:00:09,62.03,-1.0
2022-11-29 11:00:12,62.03,-1.0
2022-11-29 11:00:15,62.03,-1.0
2022-11-29 11:00:18,62.03,-1.0
2022-11-29 11:00:21,62.03,-1.0
2022-11-29 11:00:24,62.03,-1.0
2022-11-29 11:00:27,62.03,-1.0
2022-11-29 11:00:30,62.03,-1.0
2022-11-29 11:00:33,62.03,-1.0
2022-11-29 11:00:36,62.03,-1.0
2022-11-29 11:00:39,62.03,-1.0
2022-11-29 11:00:42,62.03,-1.0
2022-11-29 11:00:45,62.03,-1.0
2022-11-29 11:00:48,62.04,-1.0
2022-11-29 11:00:51,62.04,-1.0
2022-11-29 11:00:54,62.02,-1.0
2022-11-29 11:00:57,62.02,-1.0
2022-11-29 11:01:00,62.02,-1.0
2022-11-29 11:01:03,62.02,-1.0
2022-11-29 11:01:06,62.05,-1.0
2022-11-29 11:01:09,62.02,-1.0
2022-11-29 11:01:12,62.01,-1.0
2022-11-29 11:01:15,62.01,-1.0
2022-11-29 11:01:18,62.01,-1.0
2022-11-29 11:01:21,62.01,-1.0
2022-11-29 11:01:24,62.01,-1.0
2022-11-29 11:01:27,62.01,-1.0
2022-11-29 11:01:30,62.01,-1.0
2022-11-29 11:01:33,62.01,-1.0
2022-11-29 11:01:36,62.01,-1.0
2022-11-29 11:01:39,62.01,-1.0
2022-11-29 11:01:42,62.01,-1.0
2022-11-29 11:01:45,62.01,-1.0
2022-11-29 11:01:48,62.01,-1.0
2022-11-29 11:01:51,62.01,-1.0
2022-11-29 11:01:54,62.09,-1.0
2022-11-29 11:01:57,62.09,-1.0
2022-11-29 11:02:00,62.09,-1.0
2022-11-29 11:02:03,62.09,-1.0
2022-11-29 11:02:06,62.09,-1.0
2022-11-29 11:02:09,62.08,-1.0
2022-11-29 11:02:12,62.08,-1.0
2022-11-29 11:02:15,62.09,-1.0
2022-11-29 11:02:18,62.09,-1.0
2022-11-29 11:02:21,62.09,-1.0
2022-11-29 11:02:24,62.1,-1.0
2022-11-29 11:02:27,62.1,-1.0
2022-11-29 11:02:30,62.1,-1.0
2022-11-29 11:02:33,62.1,-1.0
2022-11-29 11:02:36,62.1,-1.0
2022-11-29 11:02:39,62.13,-1.0
2022-11-29 11:02:42,62.13,-1.0
2022-11-29 11:02:45,62.13,-1.0
2022-11-29 11:02:48,62.16,-1.0
2022-11-29 11:02:51,62.18,-1.0
2022-11-29 11:02:54,62.16,-1.0
2022-11-29 11:02:57,62.16,-1.0
2022-11-29 11:03:00,62.16,-1.0
2022-11-29 11:03:03,62.16,-1.0
2022-11-29 11:03:06,62.16,-1.0
2022-11-29 11:03:09,62.16,-1.0
2022-11-29 11:03:12,62.16,-1.0
2022-11-29 11:03:15,62.16,-1.0
2022-11-29 11:03:18,62.15,-1.0
2022-11-29 11:03:21,62.15,-1.0
2022-11-29 11:03:24,62.16,-1.0
2022-11-29 11:03:27,62.16,-1.0
2022-11-29 11:03:30,62.16,-1.0
2022-11-29 11:03:33,62.16,-1.0
2022-11-29 11:03:36,62.16,-1.0
2022-11-29 11:03:39,62.16,-1.0
2022-11-29 11:03:42,62.16,-1.0
2022-11-29 11:03:45,62.16,-1.0
2022-11-29 11:03:48,62.16,-1.0
2022-11-29 11:03:51,62.17,-1.0
2022-11-29 11:03:54,62.17,-1.0
2022-11-29 11:03:57,62.17,-1.0
2022-11-29 11:04:00,62.17,-1.0
2022-11-29 11:04:03,62.17,-1.0
2022-11-29 11:04:06,62.2,-1.0
2022-11-29 11:04:09,62.2,-1.0
2022-11-29 11:04:12,62.21,-1.0
2022-11-29 11:04:15,62.18,-1.0
2022-11-29 11:04:18,62.18,-1.0
2022-11-29 11:04:21,62.18,-1.0
2022-11-29 11:04:24,62.18,-1.0
2022-11-29 11:04:27,62.18,-1.0
2022-11-29 11:04:30,62.18,-1.0
2022-11-29 11:04:33,62.17,-1.0
2022-11-29 11:04:36,62.17,-1.0
2022-11-29 11:04:39,62.17,-1.0
2022-11-29 11:04:42,62.16,-1.0
2022-11-29 11:04:45,62.16,-1.0
2022-11-29 11:04:48,62.16,-1.0
2022-11-29 11:04:51,62.18,-1.0
2022-11-29 11:04:54,62.15,-1.0
2022-11-29 11:04:57,62.18,-1.0
2022-11-29 11:05:00,62.18,-1.0
2022-11-29 11:05:03,62.18,-1.0
2022-11-29 11:05:06,62.18,-1.0
2022-11-29 11:05:09,62.15,-1.0
2022-11-29 11:05:12,62.15,-1.0
2022-11-29 11:05:15,62.15,-1.0
2022-11-29 11:05:18,62.15,-1.0
2022-11-29 11:05:21,62.15,-1.0
2022-11-29 11:05:24,62.15,-1.0
2022-11-29 11:05:27,62.15,-1.0
2022-11-29 11:05:30,62.16,-1.0
2022-11-29 11:05:33,62.11,-1.0
2022-11-29 11:05:36,62.11,-1.0
2022-11-29 11:05:39,62.11,-1.0
2022-11-29 11:05:42,62.11,-1.0
2022-11-29 11:05:45,62.11,-1.0
2022-11-29 11:05:48,62.11,-1.0
2022-11-29 11:05:51,62.11,-1.0
2022-11-29 11:05:54,62.12,-1.0
2022-11-29 11:05:57,62.12,-1.0
2022-11-29 11:06:00,62.11,-1.0
2022-11-29 11:06:03,62.11,-1.0
2022-11-29 11:06:06,62.11,-1.0
2022-11-29 11:06:09,62.11,-1.0
2022-11-29 11:06:12,62.11,-1.0
2022-11-29 11:06:15,62.11,-1.0
2022-11-29 11:06:18,62.11,-1.0
2022-11-29 11:06:21,62.1,-1.0
2022-11-29 11:06:24,62.1,-1.0
2022-11-29 11:06:27,62.11,-1.0
2022-11-29 11:06:30,62.11,-1.0
2022-11-29 11:06:33,62.12,-1.0
2022-11-29 11:06:36,62.12,-1.0
2022-11-29 11:06:39,62.15,-1.0
2022-11-29 11:06:42,62.15,-1.0
2022-11-29 11:06:45,62.12,-1.0
2022-11-29 11:06:48,62.15,-1.0
2022-11-29 11:06:51,62.15,-1.0
2022-11-29 11:06:54,62.15,-1.0
2022-11-29 11:06:57,62.15,-1.0
2022-11-29 11:07:00,62.14,-1.0
2022-11-29 11:07:03,62.12,-1.0
2022-11-29 11:07:06,62.12,-1.0
2022-11-29 11:07:09,62.15,-1.0
2022-11-29 11:07:12,62.15,-1.0
2022-11-29 11:07:15,62.15,-1.0
2022-11-29 11:07:18,62.15,-1.0
2022-11-29 11:07:21,62.15,-1.0
2022-11-29 11:07:24,62.15,-1.0
2022-11-29 11:07:27,62.15,-1.0
2022-11-29 11:07:30,62.15,-1.0
2022-11-29 11:07:33,62.15,-1.0
2022-11-29 11:07:36,62.15,-1.0
2022-11-29 11:07:39,62.15,-1.0
2022-11-29 11:07:42,62.15,-1.0
2022-11-29 11:07:45,62.15,-1.0
2022-11-29 11:07:48,62.15,-1.0
2022-11-29 11:07:51,62.14,-1.0
2022-11-29 11:07:54,62.15,-1.0
2022-11-29 11:07:57,62.15,-1.0
2022-11-29 11:08:00,62.15,-1.0
2022-11-29 11:08:03,62.15,-1.0
2022-11-29 11:08:06,62.15,-1.0
2022-11-29 11:08:09,62.15,-1.0
2022-11-29 11:08:12,62.15,-1.0
2022-11-29 11:08:15,62.15,-1.0
2022-11-29 11:08:18,62.15,-1.0
2022-11-29 11:08:21,62.18,-1.0
2022-11-29 11:08:24,62.18,-1.0
2022-11-29 11:08:27,62.18,-1.0
2022-11-29 11:08:30,62.18,-1.0
2022-11-29 11:08:33,62.18,-1.0
2022-11-29 11:08:36,62.18,-1.0
2022-11-29 11:08:39,62.18,-1.0
2022-11-29 11:08:42,62.18,-1.0
2022-11-29 11:08:45,62.14,-1.0
2022-11-29 11:08:48,62.14,-1.0
2022-11-29 11:08:51,62.14,-1.0
2022-11-29 11:08:54,62.14,-1.0
2022-11-29 11:08:57,62.14,-1.0
2022-11-29 11:09:00,62.14,-1.0
2022-11-29 11:09:03,62.14,-1.0
2022-11-29 11:09:06,62.14,-1.0
2022-11-29 11:09:09,62.16,-1.0
2022-11-29 11:09:12,62.18,-1.0
2022-11-29 11:09:15,62.16,-1.0
2022-11-29 11:09:18,62.16,-1.0
2022-11-29 11:09:21,62.16,-1.0
2022-11-29 11:09:24,62.16,-1.0
2022-11-29 11:09:27,62.18,-1.0
2022-11-29 11:09:30,62.18,-1.0
2022-11-29 11:09:33,62.16,-1.0
2022-11-29 11:09:36,62.16,-1.0
2022-11-29 11:09:39,62.16,-1.0
2022-11-29 11:09:42,62.16,-1.0
2022-11-29 11:09:45,62.16,-1.0
2022-11-29 11:09:48,62.16,-1.0
2022-11-29 11:09:51,62.16,-1.0
2022-11-29 11:09:54,62.18,-1.0
2022-11-29 11:09:57,62.18,-1.0
2022-11-29 11:10:00,62.18,-1.0
2022-11-29 11:10:03,62.21,-1.0
2022-11-29 11:10:06,62.21,-1.0
2022-11-29 11:10:09,62.21,-1.0
2022-11-29 11:10:12,62.16,-1.0
2022-11-29 11:10:15,62.16,-1.0
2022-11-29 11:10:18,62.16,-1.0
2022-11-29 11:10:21,62.17,-1.0
2022-11-29 11:10:24,62.17,-1.0
2022-11-29 11:10:27,62.17,-1.0
2022-11-29 11:10:30,62.17,-1.0
2022-11-29 11:10:33,62.17,-1.0
2022-11-29 11:10:36,62.16,-1.0
2022-11-29 11:10:39,62.16,-1.0
2022-11-29 11:10:42,62.16,-1.0
2022-11-29 11:10:45,62.16,-1.0
2022-11-29 11:10:48,62.16,-1.0
2022-11-29 11:10:51,62.16,-1.0
2022-11-29 11:10:54,62.16,-1.0
2022-11-29 11:10:57,62.16,-1.0
2022-11-29 11:11:00,62.16,-1.0
2022-11-29 11:11:03,62.16,-1.0
2022-11-29 11:11:06,62.16,-1.0
2022-11-29 11:11:09,62.16,-1.0
2022-11-29 11:11:12,62.15,-1.0
2022-11-29 11:11:15,62.15,-1.0
2022-11-29 11:11:18,62.21,-1.0
2022-11-29 11:11:21,62.21,-1.0
2022-11-29 11:11:24,62.21,-1.0
2022-11-29 11:11:27,62.21,-1.0
2022-11-29 11:11:30,62.21,-1.0
2022-11-29 11:11:33,62.21,-1.0
2022-11-29 11:11:36,62.21,-1.0
2022-11-29 11:11:39,62.21,-1.0
2022-11-29 11:11:42,62.21,-1.0
2022-11-29 11:11:45,62.21,-1.0
2022-11-29 11:11:48,62.21,-1.0
2022-11-29 11:11:51,62.2,-1.0
2022-11-29 11:11:54,62.21,-1.0
2022-11-29 11:11:57,62.21,-1.0
2022-11-29 11:12:00,62.2,-1.0
2022-11-29 11:12:03,62.2,-1.0
2022-11-29 11:12:06,62.19,-1.0
2022-11-29 11:12:09,62.19,-1.0
2022-11-29 11:12:12,62.19,-1.0
2022-11-29 11:12:15,62.2,-1.0
2022-11-29 11:12:18,62.2,-1.0
2022-11-29 11:12:21,62.2,-1.0
2022-11-29 11:12:24,62.2,-1.0
2022-11-29 11:12:27,62.2,-1.0
2022-11-29 11:12:30,62.2,-1.0
2022-11-29 11:12:33,62.2,-1.0
2022-11-29 11:12:36,62.2,-1.0
2022-11-29 11:12:39,62.2,-1.0
2022-11-29 11:12:42,62.2,-1.0
2022-11-29 11:12:45,62.2,-1.0
2022-11-29 11:12:48,62.2,-1.0
2022-11-29 11:12:51,62.22,-1.0
2022-11-29 11:12:54,62.22,-1.0
2022-11-29 11:12:57,62.22,-1.0
2022-11-29 11:13:00,62.22,-1.0
2022-11-29 11:13:03,62.22,-1.0
2022-11-29 11:13:06,62.22,-1.0
2022-11-29 11:13:09,62.22,-1.0
2022-11-29 11:13:12,62.22,-1.0
2022-11-29 11:13:15,62.22,-1.0
2022-11-29 11:13:18,62.22,-1.0
2022-11-29 11:13:21,62.23,-1.0
2022-11-29 11:13:24,62.23,-1.0
2022-11-29 11:13:27,62.23,-1.0
2022-11-29 11:13:30,62.23,-1.0
2022-11-29 11:13:33,62.23,-1.0
2022-11-29 11:13:36,62.23,-1.0
2022-11-29 11:13:39,62.21,-1.0
2022-11-29 11:13:42,62.22,-1.0
2022-11-29 11:13:45,62.22,-1.0
2022-11-29 11:13:48,62.21,-1.0
2022-11-29 11:13:51,62.21,-1.0
2022-11-29 11:13:54,62.21,-1.0
2022-11-29 11:13:57,62.21,-1.0
2022-11-29 11:14:00,62.19,-1.0
2022-11-29 11:14:03,62.19,-1.0
2022-11-29 11:14:06,62.19,-1.0
2022-11-29 11:14:09,62.18,-1.0
2022-11-29 11:14:12,62.18,-1.0
2022-11-29 11:14:15,62.18,-1.0
2022-11-29 11:14:18,62.18,-1.0
2022-11-29 11:14:21,62.18,-1.0
2022-11-29 11:14:24,62.18,-1.0
2022-11-29 11:14:27,62.18,-1.0
2022-11-29 11:14:30,62.18,-1.0
2022-11-29 11:14:33,62.18,-1.0
2022-11-29 11:14:36,62.18,-1.0
2022-11-29 11:14:39,62.18,-1.0
2022-11-29 11:14:42,62.18,-1.0
2022-11-29 11:14:45,62.18,-1.0
2022-11-29 11:14:48,62.18,-1.0
2022-11-29 11:14:51,62.18,-1.0
2022-11-29 11:14:54,62.18,-1.0
2022-11-29 11:14:57,62.18,-1.0
2022-11-29 11:15:00,62.18,-1.0
2022-11-29 11:15:03,62.19,-1.0
2022-11-29 11:15:06,62.19,-1.0
2022-11-29 11:15:09,62.18,-1.0
2022-11-29 11:15:12,62.18,-1.0
2022-11-29 11:15:15,62.18,-1.0
2022-11-29 11:15:18,62.18,-1.0
2022-11-29 11:15:21,62.19,-1.0
2022-11-29 11:15:24,62.19,-1.0
2022-11-29 11:15:27,62.19,-1.0
2022-11-29 11:15:30,62.19,-1.0
2022-11-29 11:15:33,62.19,-1.0
2022-11-29 11:15:36,62.19,-1.0
2022-11-29 11:15:39,62.19,-1.0
